Timestamp,Model Name,Task Name,User Answer Index,Success Rate (%),Error Status,Unmatched Lines,Log File Path,language
1.73107088287154e+18,zhipu_ernie-4.0-turbo-8k,plan,24.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_24_1731070882871540000.log,ZH
1.731070019333315e+18,zhipu_ernie-4.0-turbo-8k,plan,6.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_6_1731070019333315000.log,ZH
1.731071471787023e+18,zhipu_ernie-4.0-turbo-8k,plan,17.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_17_1731071471787023000.log,ZH
1.731071404305586e+18,zhipu_ernie-4.0-turbo-8k,plan,23.0,0.3571,No Error & Warning,"['/Actuator/Door/LivingRoom/1 is turned off.', '/Actuator/Light/LivingRoom/1 is turned off.', '/Actuator/Light/LivingRoom/2 is turned off.', '/Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/Bedroom/2 is turned off.', '/Actuator/Curtain/Bedroom/1', '/Actuator/Light/Kitchen/1 is turned off.', '/Actuator/Light/Bathroom/1 is turned off.', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_23_1731071404305586000.log,ZH
1.731072193235887e+18,zhipu_ernie-4.0-turbo-8k,plan,4.0,0.875,Warning Exists,['Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW || Set /Actuator/Light/Bedroom/1 light brightness level to LOW || Set /Actuator/Light/Bedroom/2 light brightness level to LOW || Set /Actuator/Light/Kitchen/1 light brightness level to LOW || Set /Actuator/Light/Bathroom/1 light brightness level to LOW'],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_4_1731072193235887000.log,ZH
1.731072031529353e+18,zhipu_ernie-4.0-turbo-8k,plan,19.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_19_1731072031529353000.log,ZH
1.731071061868565e+18,zhipu_ernie-4.0-turbo-8k,plan,20.0,0.875,No Error & Warning,['Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW'],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_20_1731071061868565000.log,ZH
1.731070134452582e+18,zhipu_ernie-4.0-turbo-8k,plan,2.0,0.2,No Error & Warning,"['/Actuator/Light/LivingRoom/1 is turned off.', '/Actuator/Light/LivingRoom/2 is turned off.', '/Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/Bedroom/2 is turned off.', '/Actuator/Light/Kitchen/1 is turned off.', '/Actuator/Light/Bathroom/1 is turned off.', 'Lock the door /Actuator/Door/LivingRoom/1.', '/Actuator/SmartSocket/LivingRoom/1 is turned off.', '/Actuator/SmartSocket/LivingRoom/2 is turned off.', '/Actuator/SmartSocket/Bedroom/1 is turned off.', '/Actuator/SmartSocket/Bedroom/2 is turned off.', '/Actuator/SmartSocket/Kitchen/1 is turned off. || /Actuator/SmartSocket/Kitchen/2 is turned off. || /Actuator/SmartSocket/Kitchen/3 is turned off.', '/Actuator/SmartSocket/Bathroom/1 is turned off.', '/Actuator/SmartSocket/Bathroom/2 is turned off.', 'Set /Actuator/Light/LivingRoom/1 light brightness level to LOW || Set /Actuator/Light/LivingRoom/2 light brightness level to LOW', '/Actuator/SmartTV/LivingRoom/1']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/plans/zhipu_ernie-4.0-turbo-8k_plan_2_1731070134452582000.log,ZH
1.731496363705645e+18,zhipu_ernie-4.0-turbo-8k,energy_control,9.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_9_1731496363705645000.log,ZH
1.731494769771426e+18,zhipu_ernie-4.0-turbo-8k,energy_control,22.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_22_1731494769771426000.log,ZH
1.731495603530055e+18,zhipu_ernie-4.0-turbo-8k,energy_control,7.0,0.0,Warning Exists,"['/Sensor/OutdoorTemperature/Balcony/1 reading is:', '/Actuator/AC/LivingRoom/1 || /Actuator/AC/Bedroom/1', '/Actuator/Door/LivingRoom/1 is turned off. || /Actuator/Door/Bedroom/1 is turned off. || /Actuator/Door/Kitchen/1 is turned off. || /Actuator/Door/Bathroom/1 is turned off. || /Actuator/Door/Balcony/1 is turned off.', '/Actuator/Window/LivingRoom/1 is turned off. || /Actuator/Window/LivingRoom/2 is turned off. || /Actuator/Window/Bedroom/1 is turned off. || /Actuator/Window/Kitchen/1 is turned off. || /Actuator/Window/Bathroom/1 is turned off.']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_7_1731495603530055000.log,ZH
1.731494207496476e+18,zhipu_ernie-4.0-turbo-8k,energy_control,17.0,0.0,Manual Check Required,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_17_1731494207496476000.log,ZH
1.731496062143196e+18,zhipu_ernie-4.0-turbo-8k,energy_control,25.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_25_1731496062143196000.log,ZH
1.731495289870383e+18,zhipu_ernie-4.0-turbo-8k,energy_control,5.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_5_1731495289870383000.log,ZH
1.731494860397198e+18,zhipu_ernie-4.0-turbo-8k,energy_control,26.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_26_1731494860397198000.log,ZH
1.731495434975296e+18,zhipu_ernie-4.0-turbo-8k,energy_control,2.0,0.1667,Warning Exists,"['/Sensor/LightIntensive/LivingRoom/1 reading is || /Sensor/LightIntensive/Bedroom/1 reading is', '/Actuator/Window/Bedroom/1 is turned off. || /Actuator/Window/LivingRoom/1 is turned off. || /Actuator/Window/LivingRoom/2 is turned off.', '/Actuator/Light/ || Set /Actuator/Light/', '/Actuator/MusicPlayer/LivingRoom/1 is turned off.', '/Actuator/SmartTV/LivingRoom/1 is turned off.']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_2_1731495434975296000.log,ZH
1.731495681255243e+18,zhipu_ernie-4.0-turbo-8k,energy_control,3.0,0.5,No Error & Warning,['/Actuator/AC/Bedroom/1 || /Actuator/AC/LivingRoom/1'],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_3_1731495681255243000.log,ZH
1.731495177416924e+18,zhipu_ernie-4.0-turbo-8k,energy_control,1.0,0.0,Warning Exists,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_1_1731495177416924000.log,ZH
1.731495946475489e+18,zhipu_ernie-4.0-turbo-8k,energy_control,21.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_21_1731495946475489000.log,ZH
1.7314955208911e+18,zhipu_ernie-4.0-turbo-8k,energy_control,6.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_6_1731495520891100000.log,ZH
1.731495114650144e+18,zhipu_ernie-4.0-turbo-8k,energy_control,19.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_19_1731495114650144000.log,ZH
1.731496295096608e+18,zhipu_ernie-4.0-turbo-8k,energy_control,10.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_10_1731496295096608000.log,ZH
1.731494933406981e+18,zhipu_ernie-4.0-turbo-8k,energy_control,12.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_12_1731494933406981000.log,ZH
1.731495861582722e+18,zhipu_ernie-4.0-turbo-8k,energy_control,15.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_15_1731495861582722000.log,ZH
1.731494996681793e+18,zhipu_ernie-4.0-turbo-8k,energy_control,4.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_4_1731494996681793000.log,ZH
1.731495747173664e+18,zhipu_ernie-4.0-turbo-8k,energy_control,8.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_8_1731495747173664000.log,ZH
1.731496487610628e+18,zhipu_ernie-4.0-turbo-8k,energy_control,14.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_14_1731496487610628000.log,ZH
1.731494374673533e+18,zhipu_ernie-4.0-turbo-8k,energy_control,16.0,0.0,Invalid Prompt,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_16_1731494374673533000.log,ZH
1.731494306525019e+18,zhipu_ernie-4.0-turbo-8k,energy_control,23.0,0.1429,No Error & Warning,"['/Sensor/LightIntensive/LivingRoom/1 reading is: || /Sensor/LightIntensive/Bedroom/1 reading is:', '/Actuator/Light/LivingRoom/1 is turned off. || /Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/LivingRoom/2 is turned off.|| /Actuator/Light/Bedroom/2 is turned off.', '/Sensor/IndoorTemperature/LivingRoom/1 reading is: || /Sensor/IndoorTemperature/Bedroom/1 reading is: || /Sensor/IndoorTemperature/Bathroom/1 reading is:', '/Sensor/Humidity/LivingRoom/1 reading is: || /Sensor/Humidity/Bedroom/1 reading is: || /Sensor/Humidity/Kitchen/1 reading is: || /Sensor/Humidity/Bathroom/1 reading is:', '/Actuator/Humidifier/LivingRoom/1 || /Actuator/Humidifier/Bedroom/1']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_23_1731494306525019000.log,ZH
1.731496580355922e+18,zhipu_ernie-4.0-turbo-8k,energy_control,20.0,0.8333,Warning Exists,['/Actuator/Heater/LivingRoom/1 is || /Actuator/AC/LivingRoom/1 is'],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_20_1731496580355922000.log,ZH
1.731494102042008e+18,zhipu_ernie-4.0-turbo-8k,energy_control,13.0,0.3,Warning Exists,"['/Sensor/LightIntensive/LivingRoom/1 reading is || /Sensor/LightIntensive/Bedroom/1 reading is:', '/Actuator/Light/LivingRoom/1 is turned off. || /Actuator/Light/Bedroom/1 is turned off.', '/Actuator/Light/LivingRoom/2 is turned off. || /Actuator/Light/Bedroom/2 is turned off.', '/Sensor/IndoorTemperature/LivingRoom/1 reading is: || /Sensor/IndoorTemperature/Bedroom/1 reading is: || /Sensor/IndoorTemperature/Bathroom/1 reading is:', '/Actuator/Heater/LivingRoom/1 is turned off. || /Actuator/Heater/Bedroom/1 is turned off. || /Actuator/Heater/Bathroom/1 is turned off.', '/Actuator/Door/LivingRoom/1 is turned off. || /Actuator/Door/Bedroom/1 is turned off.', '/Actuator/AC/LivingRoom/1 is turned on. || /Actuator/AC/Bedroom/1 is turned on.']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_13_1731494102042008000.log,ZH
1.731495359702518e+18,zhipu_ernie-4.0-turbo-8k,energy_control,18.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_18_1731495359702518000.log,ZH
1.731496125317147e+18,zhipu_ernie-4.0-turbo-8k,energy_control,11.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_11_1731496125317147000.log,ZH
1.731496227308416e+18,zhipu_ernie-4.0-turbo-8k,energy_control,24.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/energy/zhipu_ernie-4.0-turbo-8k_energy_control_24_1731496227308416000.log,ZH
1.731506288154344e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,15.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_15_1731506288154344000.log,ZH
1.731507102619842e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,2.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_2_1731507102619842000.log,ZH
1.731506806697634e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,10.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_10_1731506806697634000.log,ZH
1.731506162725569e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,21.0,0.0,No Error & Warning,"[""'/Sensor/IndoorTemperature/LivingRoom/1' is now ON."", '/Sensor/IndoorTemperature/LivingRoom/1 reading is:', '/Actuator/AC/LivingRoom/1 is', ""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/Humidity/LivingRoom/1 reading is:', '/Actuator/Humidifier/LivingRoom/1', ""'/Sensor/LightIntensive/LivingRoom/1' is now ON."", '/Sensor/LightIntensive/LivingRoom/1 reading is:', '/Actuator/Curtain/LivingRoom/1']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_21_1731506162725569000.log,ZH
1.73150799797279e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,17.0,0.9,Warning Exists,[ 'Set /Actuator/Light/LivingRoom/1 light brightness level to MEDIUM || Set /Actuator/Light/LivingRoom/2 light brightness level to MEDIUM'],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_17_1731507997972790000.log,ZH
1.731506056095229e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,25.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_25_1731506056095229000.log,ZH
1.731507302866625e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,7.0,1.0,Timeout,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_7_1731507302866625000.log,ZH
1.731506986396338e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,6.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_6_1731506986396338000.log,ZH
1.731507497034893e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,4.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_4_1731507497034893000.log,ZH
1.731506698937234e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,9.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_9_1731506698937234000.log,ZH
1.731507395509307e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,19.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_19_1731507395509307000.log,ZH
1.731507702470445e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,5.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_5_1731507702470445000.log,ZH
1.731508346680605e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,22.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_22_1731508346680605000.log,ZH
1.731506379678697e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,8.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_8_1731506379678697000.log,ZH
1.731506904896415e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,24.0,0.5,No Error & Warning,['use one sensor reading to trigger all related devices'],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_24_1731506904896415000.log,ZH
1.731507590918211e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,18.0,0.0,Error,,/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_18_1731507590918211000.log,ZH
1.731508185736707e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,12.0,1.0,Warning Exists,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_12_1731508185736707000.log,ZH
1.731508092797526e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,13.0,0.8889,No Error & Warning,['/Actuator/AC/LivingRoom/1 is || /Actuator/Heater/LivingRoom/1 is'],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_13_1731508092797526000.log,ZH
1.731507901630825e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,23.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_23_1731507901630825000.log,ZH
1.731506583031936e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,14.0,0.3333,No Error & Warning,"[""'/Sensor/LightIntensive/LivingRoom/1' is now ON."", ""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/LightIntensive/LivingRoom/1 reading is:', '/Sensor/Humidity/LivingRoom/1 reading is:', '/Actuator/Humidifier/LivingRoom/1', '/Actuator/Light/LivingRoom/1 || /Actuator/Light/LivingRoom/2']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_14_1731506583031936000.log,ZH
1.731507795265741e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,1.0,0.6667,Warning Exists,"[""'/Sensor/LightIntensive/LivingRoom/1' is now ON."", '/Sensor/LightIntensive/LivingRoom/1 reading is:', 'Set /Actuator/Light/LivingRoom/1 light brightness level to MEDIUM || Set /Actuator/Light/LivingRoom/2 light brightness level to MEDIUM']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_1_1731507795265741000.log,ZH
1.731506483536537e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,20.0,0.0,Warning Exists,"[""'/Sensor/IndoorTemperature/LivingRoom/1' is now ON."", '/Sensor/IndoorTemperature/LivingRoom/1 reading is:', '/Actuator/AC/LivingRoom/1 is || /Actuator/Heater/LivingRoom/1 is', ""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/Humidity/LivingRoom/1 reading is:', '/Actuator/Humidifier/LivingRoom/1', ""'/Sensor/LightIntensive/LivingRoom/1' is now ON."", '/Sensor/LightIntensive/LivingRoom/1 reading is:', '/Actuator/Light/LivingRoom/1 || /Actuator/Light/LivingRoom/2']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_20_1731506483536537000.log,ZH
1.731508453272332e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,16.0,0.7778,No Error & Warning,"['/Actuator/Heater/LivingRoom/1 is || /Actuator/AC/LivingRoom/1 is', '/Actuator/Humidifier/LivingRoom/1']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_16_1731508453272332000.log,ZH
1.731507198602551e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,3.0,0.5,No Error & Warning,['use one sensor reading to trigger all related devices'],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_3_1731507198602551000.log,ZH
1.731505972650733e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,11.0,1.0,No Error & Warning,[],/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_11_1731505972650733000.log,ZH
1.731508272125795e+18,zhipu_ernie-4.0-turbo-8k,auto_adapt,26.0,0.4286,No Error & Warning,"[""'/Sensor/Humidity/LivingRoom/1' is now ON."", '/Sensor/Humidity/LivingRoom/1 reading is:', '/Actuator/Humidifier/LivingRoom/1', '/Actuator/Light/LivingRoom/1 || /Actuator/Light/LivingRoom/2']",/Users/minghe/llm4faas/experiments_mandarin/baidu_functions/auto-adapt/zhipu_ernie-4.0-turbo-8k_auto_adapt_26_1731508272125795000.log,ZH
